electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-HER-Lee2022,0.39050847457627125,353.15,1.276457838735789,0.09982709711369686,0.5584407272727273,0.0012373751637591943,1.9359630382859725,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.46661016949152545,353.15,1.276457838735789,0.10330033262631957,0.667268803030303,0.0014906857702538143,2.0485176601626653,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.5427118644067797,353.15,1.276457838735789,0.1062476433286614,0.7760968787878787,0.0017482848808519048,2.160550645733181,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.618813559322034,353.15,1.276457838735789,0.10880755443090934,0.8849249545454546,0.0020103202071162516,2.272200667919269,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.6949152542372882,353.15,1.276457838735789,0.11107017638700467,0.9937530303030303,0.002276947226120201,2.3835579926519443,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.7710169491525425,353.15,1.276457838735789,0.11309743004954509,1.102581106060606,0.002548329734503901,2.494684704580444,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.8471186440677966,353.15,1.276457838735789,0.11493370232348332,1.2114091818181818,0.0028246404528430662,2.6056253633302973,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.9232203389830509,353.15,1.276457838735789,0.11661189894543783,1.3202372575757575,0.003106061685914348,2.716413056942899,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.9993220338983052,353.15,1.276457838735789,0.11815709171549371,1.4290653333333334,0.003392786045178119,2.827073049829794,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,1.0754237288135593,353.15,1.276457838735789,0.11958882341567986,1.5378934090909089,0.0036850172406493395,2.9376250884830273,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,1.1515254237288137,353.15,1.276457838735789,0.12092262280657476,1.646721484848485,0.0039829709503104195,3.0480849173411593,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,1.227627118644068,353.15,1.276457838735789,0.12217103382456243,1.7555495606060607,0.004286875776359998,3.158465308942772,butler-volmer,0.00234,1.4300348484848484,5.0
