electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-OER-Lee2022,0.1622033898305085,333.15,1.259564079195502,0.07110504532805301,0.2319571975477822,0.00047338462846656154,1.563099706699804,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.23830508474576273,333.15,1.259564079195502,0.07594870042789975,0.3407856005769924,0.0007009823472560253,1.6769993625476505,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.314406779661017,333.15,1.259564079195502,0.07943813728461643,0.4496140036062027,0.0009322470052334278,1.7895484670915547,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.39050847457627125,333.15,1.259564079195502,0.08216743690623357,0.558442406635413,0.0011672986997207295,1.9013412214368692,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.46661016949152545,333.15,1.259564079195502,0.08440924999996266,0.6672708096646232,0.0014062635264336918,2.0126504023865217,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.5427118644067797,333.15,1.259564079195502,0.0863116079026987,0.7760992126938333,0.0016492739857165853,2.123624173777751,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.618813559322034,333.15,1.259564079195502,0.087963919615821,0.8849276157230437,0.0018964694237598168,2.2343520839581266,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.6949152542372882,333.15,1.259564079195502,0.0894243459955642,0.9937560187522538,0.002147996512478961,2.344892440455799,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.7710169491525425,333.15,1.259564079195502,0.09073285343427578,1.1025844217814642,0.0024040097721930477,2.4552853641834353,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.8471186440677966,333.15,1.259564079195502,0.09191809127949732,1.2114128248106741,0.0026646721417660133,2.5655596674274395,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.9232203389830509,333.15,1.259564079195502,0.0930012984764568,1.3202412278398845,0.0029301556014791593,2.6757367611133227,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.9993220338983052,333.15,1.259564079195502,0.09399865761427659,1.4290696308690949,0.003200641854597453,2.785833009533471,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.0754237288135593,333.15,1.259564079195502,0.09492278260576897,1.537898033898305,0.0034763230743942446,2.8958612187739705,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.1515254237288137,333.15,1.259564079195502,0.095783696526619,1.6467264369275154,0.003757402724326536,3.005831615373963,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
