electrode,T,j,step_name,expression,result,values
Ni-HER-Lee2022,333.15,0.9232203389830509,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,0.9232203389830509,Perdida ohmica total,η_ohm = j · R_total,1.3202412278398845,"{'j': 0.9232203389830509, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,0.9232203389830509,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,0.9232203389830509,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0029301556014791593,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 0.9232203389830509, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,0.9232203389830509,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.7077935483146645,"{'V_rev': 1.259564079195502, 'eta_act': 0.1250580856777983, 'eta_ohm': 1.3202412278398845, 'eta_conc': 0.0029301556014791593}"
Ni-HER-Lee2022,333.15,0.9993220338983052,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,0.9993220338983052,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,0.9993220338983052,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.12651576995462765,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 0.9993220338983052, 'j0': 0.001032861106532008, 'eta': 0.12651576995462765}"
Ni-HER-Lee2022,333.15,0.9993220338983052,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,0.9993220338983052,Perdida ohmica total,η_ohm = j · R_total,1.4290696308690949,"{'j': 0.9993220338983052, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,0.9993220338983052,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,0.9993220338983052,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.003200641854597453,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 0.9993220338983052, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,0.9993220338983052,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.8183501218738223,"{'V_rev': 1.259564079195502, 'eta_act': 0.12651576995462765, 'eta_ohm': 1.4290696308690949, 'eta_conc': 0.003200641854597453}"
Ni-HER-Lee2022,333.15,1.0754237288135593,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.0754237288135593,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.0754237288135593,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.12786641866450366,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.0754237288135593, 'j0': 0.001032861106532008, 'eta': 0.12786641866450366}"
Ni-HER-Lee2022,333.15,1.0754237288135593,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.0754237288135593,Perdida ohmica total,η_ohm = j · R_total,1.537898033898305,"{'j': 1.0754237288135593, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.0754237288135593,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.0754237288135593,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0034763230743942446,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.0754237288135593, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.0754237288135593,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.928804854832705,"{'V_rev': 1.259564079195502, 'eta_act': 0.12786641866450366, 'eta_ohm': 1.537898033898305, 'eta_conc': 0.0034763230743942446}"
Ni-HER-Lee2022,333.15,1.1515254237288137,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.1515254237288137,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.1515254237288137,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.1291246811697948,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.1515254237288137, 'j0': 0.001032861106532008, 'eta': 0.1291246811697948}"
Ni-HER-Lee2022,333.15,1.1515254237288137,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.1515254237288137,Perdida ohmica total,η_ohm = j · R_total,1.6467264369275154,"{'j': 1.1515254237288137, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.1515254237288137,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.1515254237288137,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.003757402724326536,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.1515254237288137, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.1515254237288137,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.039172600017139,"{'V_rev': 1.259564079195502, 'eta_act': 0.1291246811697948, 'eta_ohm': 1.6467264369275154, 'eta_conc': 0.003757402724326536}"
Ni-HER-Lee2022,333.15,1.227627118644068,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.227627118644068,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.227627118644068,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.13030239103409375,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.227627118644068, 'j0': 0.001032861106532008, 'eta': 0.13030239103409375}"
Ni-HER-Lee2022,333.15,1.227627118644068,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.227627118644068,Perdida ohmica total,η_ohm = j · R_total,1.7555548399567256,"{'j': 1.227627118644068, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.227627118644068,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.227627118644068,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.004044096460128369,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.227627118644068, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.227627118644068,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.1494654066464496,"{'V_rev': 1.259564079195502, 'eta_act': 0.13030239103409375, 'eta_ohm': 1.7555548399567256, 'eta_conc': 0.004044096460128369}"
Ni-HER-Lee2022,333.15,1.303728813559322,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.303728813559322,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.303728813559322,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.131409244418081,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.303728813559322, 'j0': 0.001032861106532008, 'eta': 0.131409244418081}"
Ni-HER-Lee2022,333.15,1.303728813559322,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.303728813559322,Perdida ohmica total,η_ohm = j · R_total,1.8643832429859355,"{'j': 1.303728813559322, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.303728813559322,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.303728813559322,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.004336633123841173,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.303728813559322, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.303728813559322,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.2596931997233596,"{'V_rev': 1.259564079195502, 'eta_act': 0.131409244418081, 'eta_ohm': 1.8643832429859355, 'eta_conc': 0.004336633123841173}"
Ni-HER-Lee2022,333.15,1.3798305084745763,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.3798305084745763,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.3798305084745763,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.13245328572726006,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.3798305084745763, 'j0': 0.001032861106532008, 'eta': 0.13245328572726006}"
Ni-HER-Lee2022,333.15,1.3798305084745763,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.3798305084745763,Perdida ohmica total,η_ohm = j · R_total,1.973211646015146,"{'j': 1.3798305084745763, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.3798305084745763,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.3798305084745763,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.004635255841259122,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.3798305084745763, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.3798305084745763,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.3698642667791674,"{'V_rev': 1.259564079195502, 'eta_act': 0.13245328572726006, 'eta_ohm': 1.973211646015146, 'eta_conc': 0.004635255841259122}"
Ni-HER-Lee2022,333.15,1.4559322033898305,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.4559322033898305,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.4559322033898305,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.1334412627099486,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.4559322033898305, 'j0': 0.001032861106532008, 'eta': 0.1334412627099486}"
Ni-HER-Lee2022,333.15,1.4559322033898305,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.4559322033898305,Perdida ohmica total,η_ohm = j · R_total,2.0820400490443562,"{'j': 1.4559322033898305, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.4559322033898305,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.4559322033898305,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.004940223235974952,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.4559322033898305, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.4559322033898305,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.479985614185782,"{'V_rev': 1.259564079195502, 'eta_act': 0.1334412627099486, 'eta_ohm': 2.0820400490443562, 'eta_conc': 0.004940223235974952}"
Ni-HER-Lee2022,333.15,1.532033898305085,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.532033898305085,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.532033898305085,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.13437889097812167,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.532033898305085, 'j0': 0.001032861106532008, 'eta': 0.13437889097812167}"
Ni-HER-Lee2022,333.15,1.532033898305085,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.532033898305085,Perdida ohmica total,η_ohm = j · R_total,2.1908684520735666,"{'j': 1.532033898305085, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.532033898305085,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.532033898305085,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.005251810775215887,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.532033898305085, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.532033898305085,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.590063233022406,"{'V_rev': 1.259564079195502, 'eta_act': 0.13437889097812167, 'eta_ohm': 2.1908684520735666, 'eta_conc': 0.005251810775215887}"
Ni-HER-Lee2022,333.15,1.6081355932203392,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.6081355932203392,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.6081355932203392,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.1352710543354283,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.6081355932203392, 'j0': 0.001032861106532008, 'eta': 0.1352710543354283}"
Ni-HER-Lee2022,333.15,1.6081355932203392,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.6081355932203392,Perdida ohmica total,η_ohm = j · R_total,2.299696855102777,"{'j': 1.6081355932203392, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.6081355932203392,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.6081355932203392,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.005570312265018896,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.6081355932203392, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.6081355932203392,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.700102300898726,"{'V_rev': 1.259564079195502, 'eta_act': 0.1352710543354283, 'eta_ohm': 2.299696855102777, 'eta_conc': 0.005570312265018896}"
Ni-HER-Lee2022,333.15,1.6842372881355931,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.6842372881355931,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.6842372881355931,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.13612195874390148,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.6842372881355931, 'j0': 0.001032861106532008, 'eta': 0.13612195874390148}"
Ni-HER-Lee2022,333.15,1.6842372881355931,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.6842372881355931,Perdida ohmica total,η_ohm = j · R_total,2.408525258131987,"{'j': 1.6842372881355931, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.6842372881355931,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.6842372881355931,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0058960415150832324,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.6842372881355931, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.6842372881355931,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.810107337586474,"{'V_rev': 1.259564079195502, 'eta_act': 0.13612195874390148, 'eta_ohm': 2.408525258131987, 'eta_conc': 0.0058960415150832324}"
Ni-HER-Lee2022,333.15,1.7603389830508476,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,333.15,1.7603389830508476,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.001032861106532008,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,333.15,1.7603389830508476,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.13693525223689884,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 333.15, 'beta_a': 54.33903127519357, 'beta_c': 84.99181814837968, 'j': 1.7603389830508476, 'j0': 0.001032861106532008, 'eta': 0.13693525223689884}"
Ni-HER-Lee2022,333.15,1.7603389830508476,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.914893617021277e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 333.15, 'T_ref': 353.15, 'kappa(T)': 11.75}"
Ni-HER-Lee2022,333.15,1.7603389830508476,Perdida ohmica total,η_ohm = j · R_total,2.5173536611611973,"{'j': 1.7603389830508476, 'R_total': 1.4300391489361701}"
Ni-HER-Lee2022,333.15,1.7603389830508476,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 333.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,333.15,1.7603389830508476,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.006229334196944377,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 1.7603389830508476, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,1.7603389830508476,V_cell,V = V_rev + η_act + η_ohm + η_conc,3.9200823267905425,"{'V_rev': 1.259564079195502, 'eta_act': 0.13693525223689884, 'eta_ohm': 2.5173536611611973, 'eta_conc': 0.006229334196944377}"
Ni-HER-Lee2022,333.15,1.8364406779661018,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.259564079195502,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
