electrode,T,j,step_name,expression,result,values
Ni-HER,333.0,0.01,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),2.1629078257393257e-05,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.01, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.01,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2113537423792646,"{'V_rev': 1.25943737599895, 'eta_act': -0.048691199729076574, 'eta_ohm': 0.0005859370311340628, 'eta_conc': 2.1629078257393257e-05}"
Ni-HER,333.0,0.030204081632653063,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.030204081632653063,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.030204081632653063,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),-0.016971181367014105,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.030204081632653063, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.030204081632653063,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.030204081632653063,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.030204081632653063,Perdida ohmica total,η_ohm = j · R_total,0.0017697689919967613,"{'j': 0.030204081632653063, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.030204081632653063,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.030204081632653063,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),6.542838362487649e-05,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.030204081632653063, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.030204081632653063,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2443013920075572,"{'V_rev': 1.25943737599895, 'eta_act': -0.016971181367014105, 'eta_ohm': 0.0017697689919967613, 'eta_conc': 6.542838362487649e-05}"
Ni-HER,333.0,0.05040816326530612,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.05040816326530612,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.05040816326530612,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),-0.00227392059755169,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.05040816326530612, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.05040816326530612,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.05040816326530612,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.05040816326530612,Perdida ohmica total,η_ohm = j · R_total,0.0029536009528594595,"{'j': 0.05040816326530612, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.05040816326530612,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.05040816326530612,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00010936180340269428,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.05040816326530612, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.05040816326530612,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2602264181576603,"{'V_rev': 1.25943737599895, 'eta_act': -0.00227392059755169, 'eta_ohm': 0.0029536009528594595, 'eta_conc': 0.00010936180340269428}"
Ni-HER,333.0,0.07061224489795918,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.07061224489795918,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.07061224489795918,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.007397984329759097,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.07061224489795918, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.07061224489795918,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.07061224489795918,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.07061224489795918,Perdida ohmica total,η_ohm = j · R_total,0.004137432913722158,"{'j': 0.07061224489795918, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.07061224489795918,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.07061224489795918,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00015343016143651273,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.07061224489795918, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.07061224489795918,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2711262234038678,"{'V_rev': 1.25943737599895, 'eta_act': 0.007397984329759097, 'eta_ohm': 0.004137432913722158, 'eta_conc': 0.00015343016143651273}"
Ni-HER,333.0,0.09081632653061224,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.09081632653061224,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.09081632653061224,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.014618846324265867,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.09081632653061224, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.09081632653061224,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.09081632653061224,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.09081632653061224,Perdida ohmica total,η_ohm = j · R_total,0.005321264874584856,"{'j': 0.09081632653061224, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.09081632653061224,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.09081632653061224,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0001976342891865424,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.09081632653061224, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.09081632653061224,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.279575121486987,"{'V_rev': 1.25943737599895, 'eta_act': 0.014618846324265867, 'eta_ohm': 0.005321264874584856, 'eta_conc': 0.0001976342891865424}"
Ni-HER,333.0,0.1110204081632653,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.1110204081632653,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.1110204081632653,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.020383098018484237,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.1110204081632653, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.1110204081632653,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.1110204081632653,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.1110204081632653,Perdida ohmica total,η_ohm = j · R_total,0.006505096835447554,"{'j': 0.1110204081632653, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.1110204081632653,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.1110204081632653,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00024197502582166372,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.1110204081632653, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.1110204081632653,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2865675458787034,"{'V_rev': 1.25943737599895, 'eta_act': 0.020383098018484237, 'eta_ohm': 0.006505096835447554, 'eta_conc': 0.00024197502582166372}"
Ni-HER,333.0,0.13122448979591836,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.13122448979591836,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.13122448979591836,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.02518089258313655,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.13122448979591836, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.13122448979591836,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.13122448979591836,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.13122448979591836,Perdida ohmica total,η_ohm = j · R_total,0.007688928796310252,"{'j': 0.13122448979591836, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.13122448979591836,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.13122448979591836,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00028645321831502073,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.13122448979591836, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.13122448979591836,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2925936505967117,"{'V_rev': 1.25943737599895, 'eta_act': 0.02518089258313655, 'eta_ohm': 0.007688928796310252, 'eta_conc': 0.00028645321831502073}"
Ni-HER,333.0,0.15142857142857144,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.15142857142857144,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.15142857142857144,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.02929024932719734,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.15142857142857144, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.15142857142857144,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.15142857142857144,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.15142857142857144,Perdida ohmica total,η_ohm = j · R_total,0.008872760757172951,"{'j': 0.15142857142857144, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.15142857142857144,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.15142857142857144,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00033106972154108526,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.15142857142857144, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.15142857142857144,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.2979314558048614,"{'V_rev': 1.25943737599895, 'eta_act': 0.02929024932719734, 'eta_ohm': 0.008872760757172951, 'eta_conc': 0.00033106972154108526}"
Ni-HER,333.0,0.1716326530612245,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.1716326530612245,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.1716326530612245,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.03288417062234072,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.1716326530612245, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.1716326530612245,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.1716326530612245,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.1716326530612245,Perdida ohmica total,η_ohm = j · R_total,0.01005659271803565,"{'j': 0.1716326530612245, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.1716326530612245,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.1716326530612245,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00037582539837425084,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.1716326530612245, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.1716326530612245,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3027539647377004,"{'V_rev': 1.25943737599895, 'eta_act': 0.03288417062234072, 'eta_ohm': 0.01005659271803565, 'eta_conc': 0.00037582539837425084}"
Ni-HER,333.0,0.19183673469387758,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.19183673469387758,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.19183673469387758,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.036077666061302985,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.19183673469387758, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.19183673469387758,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.19183673469387758,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.19183673469387758,Perdida ohmica total,η_ohm = j · R_total,0.01124042467889835,"{'j': 0.19183673469387758, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.19183673469387758,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.19183673469387758,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00042072111978896156,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.19183673469387758, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.19183673469387758,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.30717618785894,"{'V_rev': 1.25943737599895, 'eta_act': 0.036077666061302985, 'eta_ohm': 0.01124042467889835, 'eta_conc': 0.00042072111978896156}"
Ni-HER,333.0,0.21204081632653063,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.21204081632653063,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.21204081632653063,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.03895108658806498,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.21204081632653063, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.21204081632653063,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.21204081632653063,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.21204081632653063,Perdida ohmica total,η_ohm = j · R_total,0.012424256639761048,"{'j': 0.21204081632653063, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.21204081632653063,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.21204081632653063,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00046575776496141167,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.21204081632653063, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.21204081632653063,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3112784769917372,"{'V_rev': 1.25943737599895, 'eta_act': 0.03895108658806498, 'eta_ohm': 0.012424256639761048, 'eta_conc': 0.00046575776496141167}"
Ni-HER,333.0,0.23224489795918368,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.23224489795918368,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.23224489795918368,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.04156278802517041,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.23224489795918368, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.23224489795918368,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.23224489795918368,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.23224489795918368,Perdida ohmica total,η_ohm = j · R_total,0.013608088600623744,"{'j': 0.23224489795918368, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.23224489795918368,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.23224489795918368,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0005109362213728555,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.23224489795918368, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.23224489795918368,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.315119188846117,"{'V_rev': 1.25943737599895, 'eta_act': 0.04156278802517041, 'eta_ohm': 0.013608088600623744, 'eta_conc': 0.0005109362213728555}"
Ni-HER,333.0,0.2524489795918367,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.2524489795918367,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
